PROVIDER_ID,ORGANIZATION_ID,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES,SYNTHEA_CITY
3057655,1000555,Benjamín Moya,M,GENERAL PRACTICE,4430 MANCHACA RD,AUSTIN,TX,787451604,30.1681456,-97.8306068,29287,0,AUSTIN
3057656,1000556,Leopoldo Durgan,M,GENERAL PRACTICE,8133 MESA DR,AUSTIN,TX,787598655,30.372088252794516,-97.75685914126028,110,0,AUSTIN
3057657,1000557,Marshall McCullough,F,GENERAL PRACTICE,911 W 38TH ST,AUSTIN,TX,787051137,30.304608,-97.743066,13864,0,AUSTIN
3057658,1000558,Guillermina Becker,F,GENERAL PRACTICE,12021 METRIC BLVD,AUSTIN,TX,787588616,30.402186,-97.70042098470006,9659,0,AUSTIN
3057659,1000559,Pennie Pagac,F,GENERAL PRACTICE,3950 N A W GRIMES BLVD,ROUND ROCK,TX,786653540,30.56243631544263,-97.6466418855258,3189,0,AUSTIN
3057660,1000560,Han Schroeder,F,GENERAL PRACTICE,3200 W SLAUGHTER LN,AUSTIN,TX,787485706,30.180783,-97.842181,923,0,AUSTIN
3057661,1000561,Zachery Keeling,M,GENERAL PRACTICE,5012 RANCH ROAD 620 NORTH,AUSTIN,TX,787322568,30.4655731,-97.8060543,425238,0,AUSTIN
3057662,1000562,Tressie Mosciski,F,GENERAL PRACTICE,2000 SOUTH IH 35,ROUND ROCK,TX,786814026,30.529482884615383,-97.69048192307693,11327,0,AUSTIN
3057663,1000563,Lauretta Cartwright,F,GENERAL PRACTICE,345 CYPRESS CREEK RD,CEDAR PARK,TX,786134484,30.49956221298029,-97.81904638299349,11253,0,AUSTIN
3057664,1000564,Jan Kshlerin,M,GENERAL PRACTICE,611 W PARK ST,AUSTIN,TX,787467857,30.2711286,-97.7436995,1159,0,AUSTIN
3057665,1000565,Lauretta Franecki,F,GENERAL PRACTICE,4000 SUNRISE RD STE 3200,ROUND ROCK,TX,786651239,30.551934,-97.676703,16288,0,AUSTIN
3057666,1000566,Rodrigo Cronin,M,GENERAL PRACTICE,5206 WIND RIVER RD,AUSTIN,TX,787594017,30.413322,-97.74330452288189,1332,0,AUSTIN
3057667,1000567,Dong Mills,M,GENERAL PRACTICE,1407 WEST STASSNEY LANE,AUSTIN,TX,787452947,30.2115874,-97.79216191378656,92959,0,AUSTIN
3057668,1000568,Crystle Schamberger,F,GENERAL PRACTICE,4611 BEE CAVES RD STE 106,WEST LAKE HILLS,TX,787465283,30.286573500000003,-97.81471749495968,801,0,AUSTIN
3057669,1000569,Otha DuBuque,M,GENERAL PRACTICE,4100 COLLEGE PARK DR,ROUND ROCK,TX,786651522,30.5622224,-97.6547656,2760,0,AUSTIN
3057670,1000570,Alva Gleichner,F,GENERAL PRACTICE,521 S HEATHERWILDE BLVD,PFLUGERVILLE,TX,786603668,30.443035000000002,-97.64241377926763,4082,0,AUSTIN
3057671,1000571,Lizette Parisian,F,GENERAL PRACTICE,11420 BEE CAVE RD,AUSTIN,TX,787385528,30.2746394,-97.8007998,1804,0,AUSTIN
3057672,1000572,Joesph Tremblay,M,GENERAL PRACTICE,211 COMAL ST,AUSTIN,TX,787024326,30.2595686,-97.7274654,23960,0,AUSTIN
3057673,1000573,Yang Hessel,F,GENERAL PRACTICE,7901 CAMERON RD STE 302,CEDAR PARK,TX,786137614,30.5217116,-97.827833,592,0,AUSTIN
3057674,1000574,Juan Carlos Zamora,M,GENERAL PRACTICE,7703 N LAMAR BLVD STE 160,AUSTIN,TX,787521070,30.3444708,-97.7127786,361,0,AUSTIN
3057675,1000575,Doug Mertz,M,GENERAL PRACTICE,2681 GATTIS SCHOOL RD STE 180,ROUND ROCK,TX,786642059,30.496221,-97.646281,526,0,AUSTIN
3057676,1000576,Claudia Salgado,F,GENERAL PRACTICE,2415 PECAN ST W,PFLUGERVILLE,TX,786604220,30.447067,-97.653213,23444,0,AUSTIN
3057677,1000577,Nancey Kutch,F,GENERAL PRACTICE,711 N BELL BLVD STE B,CEDAR PARK,TX,786132209,30.517539,-97.828007,2416,0,AUSTIN
3057678,1000578,Hedy Jenkins,F,GENERAL PRACTICE,5625 EIGER RD,WEST LAKE HILLS,TX,787465242,30.2877039,-97.8068157,12396,0,AUSTIN
3057679,1000579,Glen Christiansen,M,GENERAL PRACTICE,14205 N MO PAC EXPY STE 650,AUSTIN,TX,787286527,30.274111,-97.7712778,1746,0,AUSTIN
3057680,1000580,Débora Ulloa,F,GENERAL PRACTICE,600 N. Bell Boulevard,Cedar Park,TX,78613,30.51541,-97.82645,189461,0,AUSTIN
3057681,1000581,Eldridge Raynor,M,GENERAL PRACTICE,823 CONGRESS AVE STE 150-518,ROUND ROCK,TX,786814067,30.5085915,-97.6788056,1030,0,AUSTIN
3057682,1000582,Brittny Reynolds,F,GENERAL PRACTICE,525 ROUND ROCK WEST DRIVE SUITE A170,ROUND ROCK,TX,786815020,30.503630690673827,-97.69226523830005,6304,0,AUSTIN
3057683,1000583,Lorri Harris,F,GENERAL PRACTICE,5114 BALCONES WOODS DR,ROUND ROCK,TX,786818025,30.5085915,-97.6788056,1321,0,AUSTIN
3057684,1000584,Cletus Gutmann,M,GENERAL PRACTICE,7200 WYOMING SPGS,ROUND ROCK,TX,786814305,30.5085915,-97.6788056,1177,0,AUSTIN
3057685,1000585,Virginia Matías,F,GENERAL PRACTICE,600 WEST CARRIE MANOR STREET,MANOR,TX,786535035,30.3401335,-97.56376361067709,43947,0,AUSTIN
3057686,1000586,Octavio Córdova,M,GENERAL PRACTICE,13830 SAWYER RANCH RD,MANOR,TX,786533406,30.3420882,-97.555905,1772,0,AUSTIN
3057687,1000587,Claudia Jacobs,F,GENERAL PRACTICE,1918 E RIVERSIDE DR,AUSTIN,TX,787587855,30.24206957398307,-97.72826532044982,18779,0,AUSTIN
3057688,1000588,Bernardo Connelly,M,GENERAL PRACTICE,2000 MEDICAL DR,ROUND ROCK,TX,786817946,30.5085915,-97.6788056,29090,0,AUSTIN
3057689,1000589,Loris Bradtke,F,GENERAL PRACTICE,7900 FM 1826,AUSTIN,TX,787511407,30.27940553846154,-97.64394515384616,1009083,0,AUSTIN
3057690,1000590,Aron Murray,M,GENERAL PRACTICE,5316 HWY 290 SUITE 360,AUSTIN,TX,787358926,30.2353626,-97.8596793,12731,0,AUSTIN
3057691,1000591,Denver Bednar,M,GENERAL PRACTICE,2300 ROUND ROCK AVE STE 208,ROUND ROCK,TX,786814025,30.509089,-97.713298,84320,0,AUSTIN
3057692,1000592,Elton Stanton,M,GENERAL PRACTICE,1034 LIBERTY PARK DR,AUSTIN,TX,787466891,30.267414000000002,-97.7887285611888,12443,0,AUSTIN
3057693,1000593,Delmar Bogisich,M,GENERAL PRACTICE,6801 E RIVERSIDE DR,AUSTIN,TX,787416633,30.222629,-97.699024,3047,0,AUSTIN
3057694,1000594,Alberto Briseño,M,GENERAL PRACTICE,1000 E 41ST STREET  SUITE 925,AUSTIN,TX,787514856,30.298605,-97.7191502,55555,0,AUSTIN
3057695,1000595,Jerrod Zboncak,M,GENERAL PRACTICE,3509 ROGGE LN,AUSTIN,TX,787233640,30.300617799999998,-97.67435539090908,30898,0,AUSTIN
3057696,1000596,Nathaniel Abbott,M,GENERAL PRACTICE,5015 S IH-35  SUITE 174,AUSTIN,TX,787442714,30.2711286,-97.7436995,3158,0,AUSTIN
3057697,1000597,Melia Jakubowski,F,GENERAL PRACTICE,7801 N LAMAR BLVD SUITE D-79,AUSTIN,TX,787521039,30.345579450000002,-97.71282331904271,12261,0,AUSTIN
3057698,1000598,Joline Kessler,F,GENERAL PRACTICE,5245 W HIGHWAY 290,AUSTIN,TX,787358963,30.2353162,-97.8603553,233251,0,AUSTIN
3057699,1000599,Concepción Zavala,F,GENERAL PRACTICE,1111 INTERSTATE 35 N #204,ROUND ROCK,TX,786644244,30.5085915,-97.6788056,4839,0,AUSTIN
3057700,1000600,Bruce Wuckert,M,GENERAL PRACTICE,1823 FORTVIEW RD STE 101,AUSTIN,TX,787047663,30.2711286,-97.7436995,359,0,AUSTIN
3057701,1000601,María Elena Peres,F,GENERAL PRACTICE,2911 MEDICAL ARTS STREET,AUSTIN,TX,787053302,30.288457,-97.72772,5253,0,AUSTIN
3057702,1000602,Kassie Lesch,F,GENERAL PRACTICE,100 COLLEGE ST,ROUND ROCK,TX,786644415,30.511355,-97.669361,134,0,AUSTIN
3057703,1000603,Teresa Ortega,F,GENERAL PRACTICE,9015 MOUNTAIN RIDGE DR,AUSTIN,TX,787598481,30.3873431,-97.7530167,43,0,AUSTIN
3057704,1000604,Tatum Schneider,F,GENERAL PRACTICE,1295 S HIGHWAY 183 STE 101,LEANDER,TX,786414557,30.561824,-97.8464445,294,0,AUSTIN
3057705,1000605,Brenton Runte,M,GENERAL PRACTICE,13740 N HIGHWAY 183BUILDING H UNIT 1,AUSTIN,TX,787501821,30.2711286,-97.7436995,311,0,AUSTIN
3057706,1000606,Caleb Wolf,M,GENERAL PRACTICE,4534 W GATE BLVD,AUSTIN,TX,787451470,30.2313033,-97.801288,38022,0,AUSTIN
3057707,1000607,Jose Stracke,M,GENERAL PRACTICE,2100 E 6TH ST,AUSTIN,TX,787024534,30.260859,-97.719484,14599,0,AUSTIN
3057708,1000608,Bobby Mayert,M,GENERAL PRACTICE,9121 ATWATER CV,AUSTIN,TX,787514812,30.2711286,-97.7436995,1698,0,AUSTIN
3057709,1000609,Hester Thiel,F,GENERAL PRACTICE,1101 PURPLE MARTIN DR,PFLUGERVILLE,TX,786608018,30.4230685,-97.61919615109909,181,0,AUSTIN
3057710,1000610,Jere Green,M,GENERAL PRACTICE,3000 JOE DIMAGGIO BLVD,ROUND ROCK,TX,786653989,30.525712,-97.6369633,351,0,AUSTIN
3057711,1000611,Loren Corkery,M,GENERAL PRACTICE,12201 RENFERT WAY STE 220,AUSTIN,TX,787585369,30.409738,-97.7046441,12008,0,AUSTIN
3057712,1000612,Pablo Streich,M,GENERAL PRACTICE,3636 EXECUTIVE CENTER DR. BLDG 8 STE 216,AUSTIN,TX,787311635,30.2711286,-97.7436995,2071,0,AUSTIN
3057713,1000613,Carson Kunze,M,GENERAL PRACTICE,1640 FAIRWAY,KYLE,TX,786408791,30.02064438919118,-97.88861809299601,2834,0,AUSTIN
3057714,1000614,Wally Hahn,M,GENERAL PRACTICE,1000 E MAIN ST,ROUND ROCK,TX,786644442,30.512061000000003,-97.66761968455641,603,0,AUSTIN
3057715,1000615,Carlita Larson,F,GENERAL PRACTICE,9009 MOUNTAIN RIDGE DR,AUSTIN,TX,787533354,30.3865013,-97.7528657,29397,0,AUSTIN
3057716,1000616,Krissy Rolfson,F,GENERAL PRACTICE,7800 SHOAL CREEK BLVD STE 145S,AUSTIN,TX,787571025,30.3602335,-97.74241605027173,33,0,AUSTIN
3057717,1000617,Manuel Barton,M,GENERAL PRACTICE,13207 WRIGHT RD,BUDA,TX,786105000,30.082475,-97.8417144,67958,0,AUSTIN
3057718,1000618,Eldridge Willms,M,GENERAL PRACTICE,2105 E PALM VALLEY BLVD,ROUND ROCK,TX,786654538,30.5085915,-97.6788056,28507,0,AUSTIN
3057719,1000619,Olene Schultz,F,GENERAL PRACTICE,14001 SHADOW GLEN BLVD,MANOR,TX,786533377,30.3508214,-97.5465927,32357,0,AUSTIN
3057720,1000620,Mariana Lang,F,GENERAL PRACTICE,2600 E PFLUGERVILLE PKWY,PFLUGERVILLE,TX,786605999,30.4515186,-97.59134664798734,220621,0,AUSTIN
3057721,1000621,Jorge Luis Barreto,M,GENERAL PRACTICE,4501 DUDMAR DR,AUSTIN,TX,787356913,30.2355515,-97.80489719340463,623,0,AUSTIN
3057722,1000622,Betsey McCullough,F,GENERAL PRACTICE,2802 WEBBERVILLE ROAD,AUSTIN,TX,787022947,30.265392900000002,-97.71061303965462,83112,0,AUSTIN
3057723,1000623,Gwendolyn Mohr,F,GENERAL PRACTICE,2765 BEE CAVES RD STE 201,AUSTIN,TX,787465640,30.2746394,-97.8007998,2456,0,AUSTIN
3057724,1000624,Gerry Ortiz,F,GENERAL PRACTICE,2400 ROUND ROCK AVE,ROUND ROCK,TX,786814006,30.5102781,-97.71400438770948,135604,0,AUSTIN
3057725,1000625,Colton Price,M,GENERAL PRACTICE,2500 S LAKELINE BLVD,CEDAR PARK,TX,786132968,30.476031,-97.816056,54265,0,AUSTIN
3057726,1000626,Mariano Molina,M,GENERAL PRACTICE,2028 E BEN WHITE BLVD STE 210,AUSTIN,TX,787416931,30.2171065,-97.74328172301136,3168,0,AUSTIN
3057727,1000627,Wilbur Emmerich,M,GENERAL PRACTICE,3724 AIRPORT BOULEVARD,AUSTIN,TX,787221334,30.287232500000002,-97.70729159562279,12409,0,AUSTIN
3057728,1000628,Dante O'Kon,M,GENERAL PRACTICE,8517 FM 1826 BLDG 2,AUSTIN,TX,787371473,30.2711286,-97.7436995,1329,0,AUSTIN
3057729,1000629,Jaime Willms,M,GENERAL PRACTICE,2122 PARK BEND DR,AUSTIN,TX,787585352,30.409017,-97.70229457986184,1223,0,AUSTIN
3057730,1000630,Johnathan Feil,M,GENERAL PRACTICE,6507 JESTER BLVD STE 301,AUSTIN,TX,787508357,30.2711286,-97.7436995,1030,0,AUSTIN
3057731,1000631,Rolf Murphy,M,GENERAL PRACTICE,10625 W PARMER LN,AUSTIN,TX,78717,30.5001115,-97.77727303894798,87515,0,AUSTIN
3057732,1000632,Nathanael Beatty,M,GENERAL PRACTICE,14312 HUNTERS BEND RD,AUSTIN,TX,787251826,30.2711286,-97.7436995,1360,0,AUSTIN
3057733,1000633,Shanel Schulist,F,GENERAL PRACTICE,3501 MILLS AVE,ROUND ROCK,TX,786658002,30.5085915,-97.6788056,24329,0,AUSTIN
3057734,1000634,Jessie Murphy,M,GENERAL PRACTICE,11110 TOM ADAMS DR,AUSTIN,TX,787533354,30.371673,-97.671144,416,0,AUSTIN
3057735,1000635,Wynona McClure,F,GENERAL PRACTICE,3003 BEE CAVE RD,WEST LAKE HILLS,TX,787465809,30.2831228,-97.8106483,49946,0,AUSTIN
3057736,1000636,Sebastian Jacobs,M,GENERAL PRACTICE,104 REX KERWIN COURT,PFLUGERVILLE,TX,786602630,30.4447562,-97.62835824022477,4682,0,AUSTIN
3057737,1000637,Erwin Trantow,M,GENERAL PRACTICE,4800 MANOR RD,AUSTIN,TX,787235471,30.294857649999997,-97.69073179529173,83776,0,AUSTIN
3057738,1000638,Gene Hauck,M,GENERAL PRACTICE,2504 BLISS SPILLAR ROAD,MANCHACA,TX,786524409,30.1407692,-97.833055,23031,0,AUSTIN
3057739,1000639,Sharee Harris,F,GENERAL PRACTICE,567 CHRIS KELLEY BLVD STE 201,HUTTO,TX,786342086,30.530233,-97.5646457,56,0,AUSTIN
3057740,1000640,Twila Lynch,F,GENERAL PRACTICE,1106 CLAYTON LN STE 218E,AUSTIN,TX,787535713,30.3192645,-97.70029793432971,481,0,AUSTIN
3057741,1000641,Marya Rosenbaum,F,GENERAL PRACTICE,7201 COLONY LOOP DR,AUSTIN,TX,787245348,30.300637000000002,-97.63517758832637,59907,0,AUSTIN
3057742,1000642,Emmett Larson,M,GENERAL PRACTICE,7112 ED BLUESTEIN BLVD STE 105,AUSTIN,TX,787232913,30.2711286,-97.7436995,1455,0,AUSTIN
3057743,1000643,Bethel Murphy,F,GENERAL PRACTICE,223 W ANDERSON LN STE A110,AUSTIN,TX,787521109,30.344067,-97.70721299588168,169,0,AUSTIN
3057744,1000644,Sharyn Hegmann,F,GENERAL PRACTICE,2911 MEDICAL ARTS ST,AUSTIN,TX,787053376,30.288457,-97.72772,5272,0,AUSTIN
3057745,1000645,Eugene Jacobson,M,GENERAL PRACTICE,10801-2 NORTH MOPAC EXPWY,AUSTIN,TX,787595456,30.3981771,-97.7299889,24427,0,AUSTIN
3057746,1000646,Deon Anderson,M,GENERAL PRACTICE,1501 W PECAN ST STE 102,PFLUGERVILLE,TX,786602543,30.4470357,-97.6368873,13825,0,AUSTIN
3057747,1000647,Mel Lindgren,M,GENERAL PRACTICE,12221 N MO PAC EXPY,AUSTIN,TX,787582401,30.4117954,-97.70636441917071,385637,0,AUSTIN
3057748,1000648,Krystyna Doyle,F,GENERAL PRACTICE,420 NORTH CHEYENNE AVENUE,LAME DEER,TX,59043,30.3135696,-97.5303514,36627,0,AUSTIN
3057749,1000649,Perry Skiles,F,GENERAL PRACTICE,454 LIPAN AVENUE,MESCALERO,TX,88340,30.7159805,-97.9423299,34,0,AUSTIN
3057750,1000650,Lane O'Conner,M,GENERAL PRACTICE,1766 FM 967,BUDA,TX,786102985,30.082475,-97.8417144,1024,0,AUSTIN
3057751,1000651,Nelle Mayer,F,GENERAL PRACTICE,4401 SPICEWOOD SPRINGS RD,AUSTIN,TX,787598682,30.425982,-97.785146,48315,0,AUSTIN
3057752,1000652,Enriqueta Cummerata,F,GENERAL PRACTICE,6111 OAK TREE BLVD STE 301,AUSTIN,TX,787465776,30.2711286,-97.7436995,1349,0,AUSTIN
3057753,1000653,Kelly Weber,M,GENERAL PRACTICE,5033 W HIGHWAY 290,SAN MARCOS,TX,786665774,29.8826436,-97.9405828,2757,0,AUSTIN
3057754,1000654,Magdalena Montero,F,GENERAL PRACTICE,6801 SOUTH IH 35,AUSTIN,TX,787444824,30.2711286,-97.7436995,2986,0,AUSTIN
3057755,1000655,Lourdes Romo,F,GENERAL PRACTICE,1616 FM 685,PFLUGERVILLE,TX,786607537,30.453597991145323,-97.6034791788763,58934,0,AUSTIN
3057756,1000656,Thomas Hansen,M,GENERAL PRACTICE,2810 DACY LANE,KYLE,TX,786405904,30.014564087816037,-97.84062965546623,12143,0,AUSTIN
3057757,1000657,Rubén Candelaria,M,GENERAL PRACTICE,1500 RED RIVER ST,AUSTIN,TX,787121866,30.27715345,-97.73440380486116,267820,0,AUSTIN
3057758,1000658,Kory Daniel,M,GENERAL PRACTICE,3636 EXECUTIVE CENTER,AUSTIN,TX,787311635,30.3624108,-97.7485396,1183,0,AUSTIN
3057759,1000659,Tori Vandervort,F,GENERAL PRACTICE,700 W 45TH ST,AUSTIN,TX,787512800,30.312368,-97.73480449335767,83339,0,AUSTIN
3057760,1000660,Lovie Hermiston,F,GENERAL PRACTICE,9411 N LAMAR BLVD,AUSTIN,TX,787534179,30.3631789,-97.69549615834666,50875,0,AUSTIN
3057761,1000661,Benito Quitzon,M,GENERAL PRACTICE,2113 E MARTIN LUTHER KING JR BLVD,AUSTIN,TX,787523830,30.2799029,-97.7191195,29955,0,AUSTIN
3057762,1000662,Carla Grijalva,F,GENERAL PRACTICE,5330 OVERPASS RD,BUDA,TX,786102300,30.0787601,-97.82245,333130,0,AUSTIN
3057763,1000663,Guadalupe Borrego,F,GENERAL PRACTICE,3700 S 1ST ST,AUSTIN,TX,787586704,30.22922,-97.768064,3030,0,AUSTIN
3057764,1000664,Lorie Feeney,F,GENERAL PRACTICE,8721 MENCHACA RD,AUSTIN,TX,787485308,30.18452461198416,-97.81709058189291,172927,0,AUSTIN
3057765,1000665,Stephen Satterfield,M,GENERAL PRACTICE,2400 WHELESS LN,AUSTIN,TX,787232016,30.310723000000003,-97.68351800658667,40656,0,AUSTIN
3057766,1000666,Clemente Zayas,M,GENERAL PRACTICE,17504 WISEMAN DR,AUSTIN,TX,787521143,30.2711286,-97.7436995,304,0,AUSTIN
3057767,1000667,Sharla Balistreri,F,GENERAL PRACTICE,12001 LONGHORN PKWY,AUSTIN,TX,787321291,30.2711286,-97.7436995,339,0,AUSTIN
3057768,1000668,Sandy Turner,M,GENERAL PRACTICE,11113 RESEARCH BOULEVARD,AUSTIN,TX,787595791,30.40478005,-97.74332633750852,370709,0,AUSTIN
3057769,1000669,Aretha Quitzon,F,GENERAL PRACTICE,730 W STASSNEY LN,AUSTIN,TX,787452982,30.2099138,-97.7824407,19770,0,AUSTIN
3057770,1000670,Vivien Shields,F,GENERAL PRACTICE,825 MAIN STREET  SUITE#140,BUDA,TX,786103273,30.0886634,-97.8123432,13561,0,AUSTIN
3057771,1000671,Sonia Jaramillo,F,GENERAL PRACTICE,9050 N CAPITAL OF TEXAS HWY,AUSTIN,TX,787311638,30.388315522868325,-97.75815101118688,1402,0,AUSTIN
3057772,1000672,Wanda Muller,F,GENERAL PRACTICE,11020 DESSAU RD,AUSTIN,TX,787542053,30.3696315,-97.66879928185386,872,0,AUSTIN
3057773,1000673,Timoteo Toledo,M,GENERAL PRACTICE,1460 E WHITESTONE BLVD STE 140,CEDAR PARK,TX,786132275,30.527183,-97.809289,3671,0,AUSTIN
3057774,1000674,Arnold Cummerata,M,GENERAL PRACTICE,2500 BEE CAVE RD,AUSTIN,TX,787312709,30.268711,-97.784363,30714,0,AUSTIN
3057775,1000675,Man Torp,M,GENERAL PRACTICE,1201 W 38TH ST,AUSTIN,TX,787511073,30.3056316,-97.7455928,235847,0,AUSTIN
3057776,1000676,Adolfo Parisian,M,GENERAL PRACTICE,5525 BURNET RD STE A,AUSTIN,TX,78756,30.331257,-97.739643,209979,0,AUSTIN
3057777,1000677,Zenia Raynor,F,GENERAL PRACTICE,2301 W NORTH LOOP BLVD,AUSTIN,TX,787051134,30.325311,-97.742461,41874,0,AUSTIN
3057778,1000678,Ward Konopelski,M,GENERAL PRACTICE,1401 MEDICAL PKWY BLDG B,CEDAR PARK,TX,786135014,30.5217116,-97.827833,1686,0,AUSTIN
3057779,1000679,Tad Grimes,M,GENERAL PRACTICE,4701 CAMPUS VILLAGE DR,ROUND ROCK,TX,786651122,30.56750955,-97.66183891676945,30,0,AUSTIN
3057780,1000680,Norris Shields,M,GENERAL PRACTICE,10711 BURNET RD STE 101,AUSTIN,TX,787584460,30.3923454,-97.72078039627854,514,0,AUSTIN
3057781,1000681,Reva Thiel,F,GENERAL PRACTICE,6500 NORTH MOPAC EXPRESSWAY BLD 3,AUSTIN,TX,787313282,30.2711286,-97.7436995,1319,0,AUSTIN
3057782,1000682,Mitchell Corwin,M,GENERAL PRACTICE,3407 W SLAUGHTER LN,AUSTIN,TX,787471671,30.1825115,-97.84847806919643,87228,0,AUSTIN
3057783,1000683,Abe Kertzmann,M,GENERAL PRACTICE,1500 COTTONWOOD CREEK TRL,CEDAR PARK,TX,786137555,30.535534,-97.808608,193,0,AUSTIN
3057784,1000684,Corinna Purdy,F,GENERAL PRACTICE,12221 MOPAC EXPRESSWAY NORTH,PFLUGERVILLE,TX,786604515,30.4393696,-97.6200043,108371,0,AUSTIN
3057785,1000685,Jamal Keeling,M,GENERAL PRACTICE,7800 SHOAL CREEK BLVD. SUITE 105N,AUSTIN,TX,787571053,30.3602335,-97.74241605027173,3319,0,AUSTIN
3057786,1000686,Carlos Oberbrunner,M,GENERAL PRACTICE,9301 HOG EYE RD,AUSTIN,TX,787244600,30.281745700000002,-97.6224708,113387,0,AUSTIN
3057787,1000687,Inés Alaniz,F,GENERAL PRACTICE,4519 N GARFIELD ST,AUSTIN,TX,787501877,30.2711286,-97.7436995,1458,0,AUSTIN
3057788,1000688,César Venegas,M,GENERAL PRACTICE,1611 WEST 5TH STREET,AUSTIN,TX,787034891,30.2741689,-97.7642409,53204,0,AUSTIN
3057789,1000689,Alfred Ledner,M,GENERAL PRACTICE,2300 GREENHILL DR STE 500,ROUND ROCK,TX,786642786,30.53358719244768,-97.68128683530482,81,0,AUSTIN
3057790,1000690,Víctor Malave,M,GENERAL PRACTICE,2237 E RIVERSIDE DR STE 101C,AUSTIN,TX,787413051,30.23821,-97.726238,3662,0,AUSTIN
3057791,1000691,Janee Runolfsdottir,F,GENERAL PRACTICE,1400 HESTERS CROSSING RD,ROUND ROCK,TX,786818025,30.5085915,-97.6788056,24039,0,AUSTIN
3057792,1000692,Freddie Bradtke,M,GENERAL PRACTICE,1 CHISHOLM TRL STE 250A,ROUND ROCK,TX,786815008,30.5464832,-97.6938631,97,0,AUSTIN
3057793,1000693,Young Adams,M,GENERAL PRACTICE,2401 PECAN ST W,PFLUGERVILLE,TX,786603200,30.4465185,-97.6525034636646,459,0,AUSTIN
3057794,1000694,Óscar Otero,M,GENERAL PRACTICE,351 SETON PARKWAY,ROUND ROCK,TX,786658001,30.56472362644286,-97.6509087270549,41995,0,AUSTIN
3057795,1000695,Mindi Barton,F,GENERAL PRACTICE,660 S BAGDAD RD,LEANDER,TX,786415049,30.56603173241201,-97.86542817419826,39898,0,AUSTIN
3057796,1000696,Nikole Greenfelder,F,GENERAL PRACTICE,13419 U.S. HWY 290 EAST,MANOR,TX,786534589,30.3420882,-97.555905,1239,0,AUSTIN
3057797,1000697,Devorah Moore,F,GENERAL PRACTICE,1730 E WHITESTONE BLVD,CEDAR PARK,TX,786136933,30.52838499798959,-97.80492414092603,41311,0,AUSTIN
3057798,1000698,Lesley Schinner,M,GENERAL PRACTICE,21315 N. SH 130,PFLUGERVILLE,TX,78660,30.4393696,-97.6200043,103194,0,AUSTIN
3057799,1000699,Antonio Carrero,M,GENERAL PRACTICE,4101 MARATHON BOULEVARD,AUSTIN,TX,787563719,30.3094095,-97.74139354975978,21580,0,AUSTIN
3057800,1000700,Jolanda Simonis,F,GENERAL PRACTICE,820 NW 95TH ST,SEATTLE,TX,981172207,30.17161,-97.613327,2093,0,AUSTIN
3057801,1000701,Willia Schmeler,F,GENERAL PRACTICE,8402 CROSS PARK DR,AUSTIN,TX,787544595,30.33846915,-97.67736136057862,451625,0,AUSTIN
3057802,1000702,Kristie Bins,F,GENERAL PRACTICE,7739 NORTHCROSS DR,AUSTIN,TX,787571724,30.3560654,-97.7359899,22476,0,AUSTIN
3057803,1000703,Miguel Ángel Martínez,M,GENERAL PRACTICE,6001 KYLE PKWY,KYLE,TX,786406112,30.00904625,-97.85248306566189,8711,0,AUSTIN
3057804,1000704,Buck Mann,M,GENERAL PRACTICE,1398 W MAYFIELD RD,CEDAR PARK,TX,786132293,30.5217116,-97.827833,397,0,AUSTIN
3057805,1000705,Lavonna Casper,F,GENERAL PRACTICE,5980 KYLE PARKWAY,KYLE,TX,786402400,30.0127865,-97.8604418,20822,0,AUSTIN
3057806,1000706,Alphonse Beer,M,GENERAL PRACTICE,1210 W BRAKER LANE,AUSTIN,TX,787583801,30.385697999999998,-97.69403930769231,59546,0,AUSTIN
3057807,1000707,Kimberely Schinner,F,GENERAL PRACTICE,12042 BITTERN HOLLOW,AUSTIN,TX,787583350,30.4015016,-97.69967084631409,4156,0,AUSTIN
3057808,1000708,Ferdinand Bogisich,M,GENERAL PRACTICE,7800 SHOAL CREEK BLVD STE 118W,AUSTIN,TX,787571007,30.3602335,-97.74241605027173,575,0,AUSTIN
3057809,1000709,Twyla Harber,F,GENERAL PRACTICE,3267 BEE CAVES RD,WEST LAKE HILLS,TX,787466691,30.27437205,-97.80104946931516,12353,0,AUSTIN
3057810,1000710,Melody Quigley,F,GENERAL PRACTICE,10711 BURNET RD STE 101,AUSTIN,TX,787584478,30.3923454,-97.72078039627854,604,0,AUSTIN
3057811,1000711,Claudio Ponce,M,GENERAL PRACTICE,7719 WOOD HOLLOW DR STE 216,AUSTIN,TX,787311634,30.3610504,-97.7471925645199,10,0,AUSTIN
3057812,1000712,Jaimie Auer,F,GENERAL PRACTICE,13830 SAWYER RANCH RD STE 100,DRIPPING SPRINGS,TX,786205514,30.1948066,-97.9985945,46392,0,AUSTIN
3057813,1000713,Eldon Graham,M,GENERAL PRACTICE,15102 JONES MALTSBERGER RD,CEDAR PARK,TX,786132293,30.5217116,-97.827833,367,0,AUSTIN
3057814,1000714,Deedra Johns,F,GENERAL PRACTICE,125 S CLARK ST STE 900,ROUND ROCK,TX,786647074,30.5153916,-97.6969625,4784,0,AUSTIN
